log_value
16.213405921671733
18.22222981742365
12.834683971615659
12.899222326086994
14.731801689838349
14.557448378884015
12.100717685412471
12.524530013005734
16.166885910365842
14.690979711984754
14.220976332738882
13.171155446333852
11.982935344196433
15.607270193858982
11.51293546492023
14.45736497045232
11.775297421715827
14.077875591662238
12.25486757159303
13.652992804936396
15.955576839107596
11.51293546492023
13.527829818844937
13.384729180332174
13.710151153416941
13.493928313146206
13.910821646859095
13.910821646859095
13.171155446333852
13.652992804936396
13.45883704259595
13.304686600863562
14.557448378884015
12.691583538230217
13.07107218827772
15.520258832020865
14.80876270134486
12.765691290604371
11.407576060361786
15.424948670398354
12.25486757159303
16.166885910365842
11.156264806643742
13.997832948091215
15.607270193858982
11.918397239722838
14.80876270134486
16.835935492889124
15.068273812173887
14.220976332738882
13.122365377402328
13.122365377402328
14.648420115681892
18.15931599280497
13.07107218827772
13.345508528717259
12.691583538230217
12.206077645517674
13.304686600863562
13.910821646859095
12.691583538230217
14.557448378884015
13.592368256649284
13.26212705890841
12.691583538230217
14.557448378884015
13.26212705890841
16.52356082573315
13.73755009757506
12.524530013005734
14.648420115681892
13.910821646859095
13.384729180332174
13.910821646859095
15.363073279446223
12.611541086966115
13.76421831620775
18.112795977788508
14.220976332738882
14.77102238760702
14.508658238524095
13.527829818844937
14.45736497045232
14.285514812209815
12.899222326086994
13.42246945133505
13.07107218827772
14.285514812209815
17.034386422832473
15.955576839107596
12.765691290604371
13.815511557963774
14.45736497045232
13.73755009757506
11.775297421715827
13.07107218827772
14.077875591662238
13.42246945133505
13.26212705890841
14.690979711984754
13.910821646859095
14.151983508870947
13.910821646859095
13.652992804936396
13.42246945133505
13.710151153416941
13.910821646859095
9.61587214452889
14.220976332738882
12.524530013005734
12.611541086966115
11.849404844423074
14.403297778421795
11.775297421715827
16.677711496036597
14.077875591662238
13.815511557963774
13.171155446333852
14.285514812209815
15.520258832020865
15.424948670398354
13.997832948091215
13.76421831620775
17.491811255187805
14.285514812209815
15.607270193858982
14.648420115681892
12.899222326086994
13.910821646859095
13.681980308196241
13.652992804936396
13.493928313146206
12.611541086966115
14.557448378884015
12.834683971615659
14.151983508870947
16.257857680289998
12.154784614286667
12.765691290604371
15.201805169084134
13.07107218827772
13.652992804936396
13.45883704259595
13.76421831620775
14.151983508870947
13.560619598657233
13.217675375388819
13.07107218827772
15.068273812173887
16.733281344102608
13.07107218827772
16.300417291085605
12.429220196836383
14.45736497045232
13.171155446333852
13.493928313146206
15.341567078850604
15.687312888712007
13.997832948091215
16.860033043306743
13.217675375388819
12.388398368982115
14.845130332288226
13.07107218827772
15.38412668421143
13.910821646859095
16.454567959008102
12.301387370778713
16.066802461833923
14.346139397261565
15.424948670398354
13.171155446333852
13.07107218827772
14.731801689838349
13.527829818844937
13.26212705890841
13.560619598657233
13.681980308196241
13.710151153416941
14.557448378884015
13.910821646859095
13.652992804936396
14.285514812209815
13.910821646859095
13.910821646859095
13.493928313146206
15.341567078850604
15.520258832020865
11.51293546492023
14.151983508870947
12.959846800844963
13.07107218827772
13.07107218827772
12.765691290604371
13.910821646859095
14.077875591662238
13.45883704259595
14.285514812209815
11.608244735642321
12.899222326086994
14.151983508870947
13.07107218827772
14.690979711984754
14.690979711984754
13.997832948091215
12.524530013005734
13.527829818844937
13.997832948091215
13.560619598657233
13.76421831620775
10.596659732783579
13.592368256649284
14.151983508870947
13.710151153416941
15.520258832020865
14.557448378884015
13.560619598657233
13.815511557963774
13.652992804936396
14.220976332738882
12.345838935721968
13.652992804936396
12.429220196836383
13.815511557963774
15.096444681204078
14.220976332738882
12.04355959836804
13.997832948091215
14.077875591662238
12.899222326086994
13.122365377402328
13.815511557963774
11.849404844423074
15.830413711839864
13.42246945133505
14.077875591662238
14.403297778421795
16.61887099947687
15.039286283703994
14.346139397261565
12.100717685412471
14.077875591662238
13.017005083966255
14.508658238524095
12.611541086966115
14.285514812209815
12.899222326086994
12.388398368982115
14.220976332738882
11.775297421715827
15.096444681204078
12.429220196836383
13.623139877437296
12.345838935721968
14.45736497045232
13.681980308196241
14.731801689838349
12.524530013005734
14.88022163978423
13.384729180332174
15.176487367510099
12.834683971615659
14.220976332738882
12.524530013005734
14.557448378884015
14.508658238524095
13.45883704259595
15.894952224644102
14.946912992035967
12.388398368982115
13.652992804936396
12.834683971615659
14.88022163978423
12.04355959836804
12.100717685412471
15.250595321348806
13.910821646859095
13.017005083966255
14.403297778421795
13.527829818844937
13.45883704259595
12.524530013005734
14.557448378884015
14.80876270134486
14.45736497045232
13.76421831620775
12.611541086966115
15.319588176962746
13.07107218827772
15.520258832020865
14.403297778421795
13.217675375388819
13.26212705890841
14.690979711984754
14.151983508870947
12.765691290604371
14.285514812209815
13.26212705890841
12.524530013005734
13.017005083966255
13.710151153416941
13.122365377402328
14.77102238760702
18.739134482343626
15.955576839107596
12.765691290604371
14.648420115681892
12.301387370778713
17.622173069956816
11.51293546492023
13.171155446333852
13.997832948091215
13.681980308196241
12.691583538230217
12.691583538230217
12.834683971615659
13.217675375388819
13.997832948091215
14.077875591662238
13.017005083966255
14.220976332738882
14.077875591662238
14.80876270134486
14.603968372873895
13.42246945133505
13.815511557963774
13.815511557963774
12.611541086966115
12.154784614286667
14.845130332288226
14.077875591662238
12.04355959836804
9.61587214452889
14.946912992035967
14.603968372873895
11.51293546492023
14.914123179965662
14.285514812209815
12.899222326086994
12.765691290604371
15.894952224644102
13.217675375388819
12.611541086966115
12.765691290604371
13.623139877437296
13.304686600863562
14.731801689838349
14.603968372873895
14.220976332738882
13.26212705890841
13.122365377402328
14.077875591662238
14.690979711984754
12.154784614286667
13.26212705890841
15.341567078850604
14.648420115681892
15.607270193858982
13.07107218827772
12.959846800844963
13.681980308196241
12.899222326086994
13.815511557963774
16.677711496036597
15.068273812173887
13.07107218827772
15.607270193858982
13.07107218827772
12.765691290604371
14.946912992035967
14.508658238524095
12.691583538230217
13.997832948091215
16.88356353960952
18.26985786584569
13.560619598657233
11.982935344196433
13.997832948091215
11.918397239722838
13.910821646859095
14.978661680269907
14.220976332738882
13.384729180332174
17.05418904934434
13.910821646859095
15.096444681204078
15.830413711839864
13.910821646859095
13.42246945133505
14.220976332738882
14.88022163978423
15.520258832020865
12.611541086966115
14.731801689838349
11.982935344196433
13.017005083966255
13.652992804936396
15.150511887854474
16.300417291085605
16.213405921671733
14.285514812209815
12.154784614286667
13.997832948091215
12.04355959836804
13.304686600863562
16.705882371415992
13.790193775620484
15.424948670398354
13.122365377402328
17.034386422832473
17.233237274364523
16.066802461833923
12.691583538230217
16.118095750958314
11.407576060361786
15.76142084987672
13.017005083966255
14.557448378884015
15.520258832020865
13.017005083966255
14.220976332738882
12.765691290604371
14.151983508870947
13.560619598657233
13.017005083966255
16.012735246411598
13.384729180332174
13.997832948091215
14.946912992035967
13.26212705890841
13.26212705890841
12.834683971615659
16.012735246411598
14.220976332738882
15.009433329466965
13.07107218827772
13.527829818844937
13.26212705890841
12.524530013005734
13.652992804936396
13.345508528717259
